date,hour,open,high,low,close,real_volume,tick_volume
2017.01.13,09:00:00,64610,64650,64430,64535,46187,15002
2017.01.13,09:30:00,64540,64595,64410,64470,30623,9941
2017.01.13,10:00:00,64465,64720,64460,64695,50337,16426
2017.01.13,10:30:00,64695,64795,64610,64755,42587,13857
2017.01.13,11:00:00,64750,64760,64480,64520,33270,10410
2017.01.13,11:30:00,64520,64625,64385,64410,46537,15215
2017.01.13,12:00:00,64415,64435,64315,64355,34673,10663
2017.01.13,12:30:00,64355,64495,64230,64460,65391,21284
2017.01.13,13:00:00,64460,64580,64350,64360,39375,12779
2017.01.13,13:30:00,64365,64520,64355,64460,24139,8188
2017.01.13,14:00:00,64455,64545,64430,64520,21818,7094
2017.01.13,14:30:00,64520,64645,64495,64600,30157,9639
2017.01.13,15:00:00,64605,64615,64335,64375,37247,11223
2017.01.13,15:30:00,64375,64375,64100,64190,46188,13348
2017.01.13,16:00:00,64190,64310,64070,64155,37397,11375
2017.01.13,16:30:00,64155,64240,64105,64190,24582,7892
2017.01.13,17:00:00,64195,64205,63965,64095,35045,10837
2017.01.13,17:30:00,64090,64300,64080,64250,22854,7207
2017.01.13,18:00:00,64260,64400,64245,64400,8145,1741
2017.01.16,09:00:00,64125,64280,64000,64145,34272,10791
2017.01.16,09:30:00,64145,64370,64125,64350,32878,10400
2017.01.16,10:00:00,64345,64480,64220,64415,35814,11911
2017.01.16,10:30:00,64415,64415,64255,64320,37255,11601
2017.01.16,11:00:00,64320,64480,64310,64435,27392,8813
2017.01.16,11:30:00,64435,64515,64340,64355,30353,9242
2017.01.16,12:00:00,64355,64415,64280,64350,28817,8722
2017.01.16,12:30:00,64350,64580,64305,64570,36505,10800
2017.01.16,13:00:00,64560,64595,64480,64515,26705,8018
2017.01.16,13:30:00,64515,64585,64485,64530,16354,4953
2017.01.16,14:00:00,64535,64695,64530,64635,28144,9496
2017.01.16,14:30:00,64630,64660,64570,64615,17639,5114
2017.01.16,15:00:00,64615,64650,64470,64490,19304,6184
2017.01.16,15:30:00,64495,64540,64445,64460,12525,4085
2017.01.16,16:00:00,64455,64460,64265,64325,28996,9241
2017.01.16,16:30:00,64325,64340,64200,64245,20514,6669
2017.01.16,17:00:00,64255,64340,64145,64295,17549,4985
2017.01.16,17:30:00,64295,64490,64275,64470,16980,4711
2017.01.16,18:00:00,64450,64515,64375,64450,7593,1341
2017.01.17,09:00:00,64200,64390,64040,64120,45359,14334
2017.01.17,09:30:00,64115,64280,64080,64205,36624,11631
2017.01.17,10:00:00,64210,64415,64170,64330,54436,16098
2017.01.17,10:30:00,64325,64430,64290,64415,32841,10533
2017.01.17,11:00:00,64420,64480,64220,64225,42133,13678
2017.01.17,11:30:00,64225,64390,64205,64375,34880,10973
2017.01.17,12:00:00,64375,64450,64215,64285,39184,12648
2017.01.17,12:30:00,64290,64400,64055,64340,89853,26893
2017.01.17,13:00:00,64340,64625,64295,64540,56293,16764
2017.01.17,13:30:00,64535,64775,64510,64695,47353,14554
2017.01.17,14:00:00,64695,64865,64645,64775,43954,13311
2017.01.17,14:30:00,64775,65000,64720,64995,38679,12183
2017.01.17,15:00:00,64995,65070,64945,64965,37631,11216
2017.01.17,15:30:00,64970,65095,64910,65075,39232,11924
2017.01.17,16:00:00,65080,65100,64925,65010,31141,9276
2017.01.17,16:30:00,65010,65185,64995,65175,35818,10902
2017.01.17,17:00:00,65180,65320,65150,65210,42335,12214
2017.01.17,17:30:00,65200,65210,64855,64960,43858,12005
2017.01.17,18:00:00,64970,64990,64860,64860,9280,1813
2017.01.18,09:00:00,64810,65045,64690,64970,49208,14235
2017.01.18,09:30:00,64965,65115,64910,65070,36718,11001
2017.01.18,10:00:00,65075,65160,65010,65135,47235,14639
2017.01.18,10:30:00,65135,65170,65030,65055,35033,10834
2017.01.18,11:00:00,65050,65220,64960,65155,51884,16066
2017.01.18,11:30:00,65155,65175,64910,64940,38918,12499
2017.01.18,12:00:00,64940,64975,64850,64965,37037,11615
2017.01.18,12:30:00,64960,65110,64925,65065,62395,19191
2017.01.18,13:00:00,65060,65110,64965,64985,29424,9477
2017.01.18,13:30:00,64990,65065,64895,65000,32514,9848
2017.01.18,14:00:00,65000,65205,64985,65180,41550,12413
2017.01.18,14:30:00,65175,65235,65075,65090,41137,12418
2017.01.18,15:00:00,65090,65160,65025,65060,31266,9669
2017.01.18,15:30:00,65065,65095,64980,65005,23299,7270
2017.01.18,16:00:00,65005,65135,64875,64885,42168,13195
2017.01.18,16:30:00,64880,64965,64865,64885,24387,8019
2017.01.18,17:00:00,64880,65020,64795,64875,47945,13966
2017.01.18,17:30:00,64880,64915,64575,64700,39441,11631
2017.01.18,18:00:00,64690,64710,64500,64500,8573,1651
2017.01.19,09:00:00,64380,64860,64315,64820,52298,14812
2017.01.19,09:30:00,64815,64870,64760,64840,28613,7688
2017.01.19,10:00:00,64835,64860,64635,64710,48804,14389
2017.01.19,10:30:00,64705,64810,64570,64805,44551,13428
2017.01.19,11:00:00,64805,65050,64770,65005,54363,15969
2017.01.19,11:30:00,65000,65030,64845,64915,37915,12203
2017.01.19,12:00:00,64915,64915,64760,64845,30317,9609
2017.01.19,12:30:00,64840,64840,64330,64450,86944,24358
2017.01.19,13:00:00,64450,64565,64385,64475,37644,11120
2017.01.19,13:30:00,64480,64520,64385,64465,28680,8765
2017.01.19,14:00:00,64460,64650,64405,64565,43869,12708
2017.01.19,14:30:00,64565,64630,64480,64580,32429,10019
2017.01.19,15:00:00,64575,64625,64430,64485,29708,9304
2017.01.19,15:30:00,64485,64510,64365,64450,34380,10750
2017.01.19,16:00:00,64450,64555,64335,64490,40620,13151
2017.01.19,16:30:00,64490,64545,64335,64350,30637,9495
2017.01.19,17:00:00,64350,64435,64075,64205,74464,20395
2017.01.19,17:30:00,64200,64760,64075,64640,57269,16306
2017.01.19,18:00:00,64645,64735,64510,64735,10216,1995
2017.01.20,09:00:00,64600,64975,64600,64965,37241,10491
2017.01.20,09:30:00,64965,64995,64825,64835,24457,6916
2017.01.20,10:00:00,64840,64865,64675,64775,44343,13381
2017.01.20,10:30:00,64775,64820,64700,64810,28198,8232
2017.01.20,11:00:00,64810,64880,64710,64870,28264,8564
2017.01.20,11:30:00,64870,64900,64740,64810,26274,8094
2017.01.20,12:00:00,64815,64950,64760,64930,33744,9437
2017.01.20,12:30:00,64935,65105,64860,65045,65152,20233
2017.01.20,13:00:00,65045,65225,64960,65160,46825,14251
2017.01.20,13:30:00,65160,65165,64950,65020,34184,10763
2017.01.20,14:00:00,65025,65080,64845,64875,39040,11968
2017.01.20,14:30:00,64880,64945,64810,64820,30242,9718
2017.01.20,15:00:00,64815,64880,64545,64860,92527,27432
2017.01.20,15:30:00,64855,64895,64635,64795,55782,17577
2017.01.20,16:00:00,64790,65045,64725,65040,46554,14661
2017.01.20,16:30:00,65035,65075,64960,65020,31519,9770
2017.01.20,17:00:00,65020,65245,64980,65065,42495,12887
2017.01.20,17:30:00,65060,65240,65055,65165,28415,8362
2017.01.20,18:00:00,65165,65190,65055,65055,10795,2158
2017.01.23,09:00:00,65050,65345,65025,65250,32749,10075
2017.01.23,09:30:00,65250,65250,65100,65135,23567,7334
2017.01.23,10:00:00,65130,65260,65040,65210,42554,13237
2017.01.23,10:30:00,65210,65375,65200,65245,47437,13888
2017.01.23,11:00:00,65240,65450,65210,65415,34965,10675
2017.01.23,11:30:00,65415,65440,65285,65325,28149,8144
2017.01.23,12:00:00,65325,65425,65285,65290,23855,7153
2017.01.23,12:30:00,65295,65475,65155,65370,85250,25824
2017.01.23,13:00:00,65370,65450,65200,65300,50759,15343
2017.01.23,13:30:00,65295,65690,65220,65680,56615,16418
2017.01.23,14:00:00,65675,65795,65610,65715,59201,17455
2017.01.23,14:30:00,65715,65835,65640,65795,43069,12810
2017.01.23,15:00:00,65800,65920,65755,65885,36835,10801
2017.01.23,15:30:00,65885,65985,65860,65960,32928,9766
2017.01.23,16:00:00,65960,66145,65930,66095,34465,10104
2017.01.23,16:30:00,66095,66235,66060,66205,32073,9472
2017.01.23,17:00:00,66205,66320,66190,66275,29705,8318
2017.01.23,17:30:00,66275,66350,66210,66330,25936,6940
2017.01.23,18:00:00,66330,66435,66300,66435,11202,2299
2017.01.24,09:00:00,66385,66635,66370,66570,37128,11063
2017.01.24,09:30:00,66570,66590,66360,66410,36590,11484
2017.01.24,10:00:00,66410,66520,66160,66215,73412,22147
2017.01.24,10:30:00,66215,66335,66120,66290,49578,14329
2017.01.24,11:00:00,66285,66430,66230,66330,44326,12691
2017.01.24,11:30:00,66325,66535,66325,66515,38589,11447
2017.01.24,12:00:00,66515,66530,66090,66160,65592,18566
2017.01.24,12:30:00,66160,66605,66150,66550,79867,23250
2017.01.24,13:00:00,66545,66650,66445,66500,51994,16740
2017.01.24,13:30:00,66500,66545,66325,66415,39199,12238
2017.01.24,14:00:00,66410,66430,66180,66255,56435,17488
2017.01.24,14:30:00,66255,66475,66155,66450,49006,14986
2017.01.24,15:00:00,66455,66520,66240,66295,48945,14754
2017.01.24,15:30:00,66300,66315,66030,66135,58433,17376
2017.01.24,16:00:00,66135,66485,66040,66440,65596,18943
2017.01.24,16:30:00,66440,66575,66395,66445,53295,14962
2017.01.24,17:00:00,66445,66500,66310,66375,33210,10002
2017.01.24,17:30:00,66380,66525,66320,66330,26947,7401
2017.01.24,18:00:00,66325,66450,66240,66320,10920,2313
2017.01.26,09:00:00,67070,67150,66830,66900,41198,12276
2017.01.26,09:30:00,66900,66935,66765,66885,36165,10675
2017.01.26,10:00:00,66885,66920,66720,66755,57499,15781
2017.01.26,10:30:00,66760,66805,66675,66710,43665,11809
2017.01.26,11:00:00,66710,66775,66610,66750,40133,11906
2017.01.26,11:30:00,66755,66900,66735,66885,40177,11575
2017.01.26,12:00:00,66890,66900,66720,66750,33647,9785
2017.01.26,12:30:00,66745,66760,66510,66675,73555,21148
2017.01.26,13:00:00,66680,66985,66665,66865,58339,16594
2017.01.26,13:30:00,66870,66945,66800,66865,33940,10220
2017.01.26,14:00:00,66870,67025,66845,66945,33669,10087
2017.01.26,14:30:00,66945,67005,66835,66950,35223,10978
2017.01.26,15:00:00,66945,67050,66900,66935,40485,12137
2017.01.26,15:30:00,66940,66955,66740,66835,48041,14321
2017.01.26,16:00:00,66835,66905,66760,66900,29746,9435
2017.01.26,16:30:00,66900,66930,66795,66820,22790,7537
2017.01.26,17:00:00,66815,66840,66620,66725,41957,11397
2017.01.26,17:30:00,66730,66800,66620,66670,20144,5769
2017.01.26,18:00:00,66665,66690,66510,66585,8528,1986
2017.01.27,09:00:00,66600,66660,66380,66460,33282,8923
2017.01.27,09:30:00,66460,66580,66410,66495,35730,9248
2017.01.27,10:00:00,66495,66570,66425,66540,40184,11478
2017.01.27,10:30:00,66540,66550,66335,66410,46008,13077
2017.01.27,11:00:00,66410,66485,66365,66450,26390,7894
2017.01.27,11:30:00,66455,66595,66430,66505,49658,13813
2017.01.27,12:00:00,66510,66530,66410,66450,28092,8110
2017.01.27,12:30:00,66450,66540,66355,66380,56869,16717
2017.01.27,13:00:00,66380,66570,66380,66555,33209,10206
2017.01.27,13:30:00,66555,66625,66435,66435,39475,11602
2017.01.27,14:00:00,66440,66520,66430,66490,18911,6088
2017.01.27,14:30:00,66490,66490,66330,66420,30027,9009
2017.01.27,15:00:00,66425,66450,66355,66380,17993,5782
2017.01.27,15:30:00,66375,66390,66290,66365,28162,8539
2017.01.27,16:00:00,66370,66510,66360,66495,26317,8226
2017.01.27,16:30:00,66500,66595,66485,66490,25657,7797
2017.01.27,17:00:00,66490,66545,66470,66515,15979,4663
2017.01.27,17:30:00,66505,66525,66435,66490,16364,4624
2017.01.27,18:00:00,66495,66520,66440,66490,6716,1369
2017.01.30,09:00:00,66200,66290,65835,65900,46457,12544
2017.01.30,09:30:00,65900,65995,65865,65955,35749,9714
2017.01.30,10:00:00,65960,66080,65880,65915,56165,14990
2017.01.30,10:30:00,65915,65990,65690,65690,61925,15419
2017.01.30,11:00:00,65690,65700,65380,65405,67852,18627
2017.01.30,11:30:00,65405,65425,65230,65285,52955,14851
2017.01.30,12:00:00,65280,65310,65170,65215,33634,9954
2017.01.30,12:30:00,65220,65250,64945,65090,93800,27359
2017.01.30,13:00:00,65080,65165,64945,65030,51348,14242
2017.01.30,13:30:00,65030,65030,64665,64805,65759,18802
2017.01.30,14:00:00,64800,64935,64750,64765,47273,14028
2017.01.30,14:30:00,64760,64960,64745,64875,38564,10918
2017.01.30,15:00:00,64875,64990,64835,64945,35992,9985
2017.01.30,15:30:00,64950,64955,64730,64770,47659,13605
2017.01.30,16:00:00,64770,64820,64500,64585,57984,15699
2017.01.30,16:30:00,64580,64670,64460,64620,47541,12317
2017.01.30,17:00:00,64630,64730,64565,64595,28430,7874
2017.01.30,17:30:00,64590,64650,64525,64610,31881,8308
2017.01.30,18:00:00,64610,64635,64500,64570,9414,2037
2017.01.31,09:00:00,64675,64860,64575,64605,45392,13567
2017.01.31,09:30:00,64595,64790,64525,64745,40126,11934
2017.01.31,10:00:00,64745,64900,64715,64895,55638,16277
2017.01.31,10:30:00,64890,64940,64760,64790,59937,17400
2017.01.31,11:00:00,64790,64880,64655,64690,54535,16180
2017.01.31,11:30:00,64690,64900,64655,64865,41457,12604
2017.01.31,12:00:00,64865,65250,64865,65200,64624,17552
2017.01.31,12:30:00,65205,65270,64985,65000,79171,21114
2017.01.31,13:00:00,65005,65005,64715,64825,61414,17231
2017.01.31,13:30:00,64825,65040,64820,64965,61273,17290
2017.01.31,14:00:00,64970,65025,64860,64865,36202,11024
2017.01.31,14:30:00,64860,64965,64795,64900,47803,12997
2017.01.31,15:00:00,64905,65125,64880,65085,48486,14044
2017.01.31,15:30:00,65080,65195,65010,65050,31175,9755
2017.01.31,16:00:00,65055,65120,64955,65080,35472,11031
2017.01.31,16:30:00,65080,65170,64920,65000,36819,10798
2017.01.31,17:00:00,65000,65135,64930,65075,25549,7318
2017.01.31,17:30:00,65075,65080,64970,64985,23222,6422
2017.01.31,18:00:00,64980,65040,64960,64960,8175,1536
2017.02.01,09:00:00,65170,65545,65150,65510,48161,13398
2017.02.01,09:30:00,65510,65620,65450,65605,34808,9613
2017.02.01,10:00:00,65610,65775,65540,65620,66392,18612
2017.02.01,10:30:00,65625,65730,65575,65640,50222,14086
2017.02.01,11:00:00,65640,65825,65560,65775,56962,16333
2017.02.01,11:30:00,65775,65905,65750,65875,39515,11498
2017.02.01,12:00:00,65875,65905,65705,65710,40794,11565
2017.02.01,12:30:00,65710,65790,65580,65620,53692,15647
2017.02.01,13:00:00,65630,65660,65420,65515,48547,13675
2017.02.01,13:30:00,65510,65510,65285,65435,52203,15152
2017.02.01,14:00:00,65435,65530,65340,65415,34950,10122
2017.02.01,14:30:00,65415,65425,65185,65280,43665,12744
2017.02.01,15:00:00,65280,65390,65245,65315,30961,9262
2017.02.01,15:30:00,65315,65445,65215,65270,41744,11752
2017.02.01,16:00:00,65275,65365,65200,65285,32626,9180
2017.02.01,16:30:00,65290,65365,65070,65155,33025,9102
2017.02.01,17:00:00,65165,65430,65120,65310,68225,18426
2017.02.01,17:30:00,65315,65375,64910,65050,46601,13107
2017.02.01,18:00:00,65040,65150,64965,65150,9899,1940
2017.02.02,09:00:00,64980,64995,64650,64825,47196,13734
2017.02.02,09:30:00,64825,64850,64570,64610,40294,11576
2017.02.02,10:00:00,64615,64645,64420,64610,69351,19775
2017.02.02,10:30:00,64610,64765,64545,64635,61417,17957
2017.02.02,11:00:00,64635,64960,64620,64915,67418,17963
2017.02.02,11:30:00,64915,65310,64915,65260,71189,19122
2017.02.02,12:00:00,65260,65325,65125,65175,43069,12146
2017.02.02,12:30:00,65170,65430,65040,65050,86682,24615
2017.02.02,13:00:00,65050,65155,64925,64965,47317,13535
2017.02.02,13:30:00,64965,65035,64840,65015,44285,13269
2017.02.02,14:00:00,65015,65130,64945,65110,40212,11731
2017.02.02,14:30:00,65110,65220,65020,65055,39706,11712
2017.02.02,15:00:00,65050,65185,64970,65185,37994,11094
2017.02.02,15:30:00,65185,65275,65170,65220,38340,10984
2017.02.02,16:00:00,65220,65255,65030,65095,28927,8422
2017.02.02,16:30:00,65100,65135,65015,65035,22893,7100
2017.02.02,17:00:00,65035,65050,64910,64940,24320,6938
2017.02.02,17:30:00,64940,65045,64825,64905,24581,7089
2017.02.02,18:00:00,64910,64925,64820,64840,8848,1668
2017.02.03,09:00:00,64550,64690,64450,64615,40581,12296
2017.02.03,09:30:00,64620,64680,64565,64615,26737,7754
2017.02.03,10:00:00,64620,64750,64510,64650,70472,19821
2017.02.03,10:30:00,64645,64735,64580,64695,40058,11248
2017.02.03,11:00:00,64690,64810,64605,64715,45496,13095
2017.02.03,11:30:00,64715,65325,64580,65235,98178,29098
2017.02.03,12:00:00,65235,65350,65165,65230,42028,12404
2017.02.03,12:30:00,65230,65395,65110,65340,53668,15624
2017.02.03,13:00:00,65355,65630,65335,65515,60639,17004
2017.02.03,13:30:00,65515,65580,65435,65475,33710,10216
2017.02.03,14:00:00,65475,65510,65250,65270,45597,13142
2017.02.03,14:30:00,65270,65310,65140,65200,37380,10715
2017.02.03,15:00:00,65205,65320,65080,65155,46697,12334
2017.02.03,15:30:00,65155,65290,65115,65245,37227,10990
2017.02.03,16:00:00,65240,65365,65240,65265,33158,9575
2017.02.03,16:30:00,65270,65270,65100,65240,38787,11085
2017.02.03,17:00:00,65245,65255,65055,65130,32387,8819
2017.02.03,17:30:00,65130,65235,65105,65190,24709,6955
2017.02.03,18:00:00,65190,65345,65160,65345,11217,2228
2017.02.06,09:00:00,65250,65500,65250,65475,26946,8695
2017.02.06,09:30:00,65475,65500,65390,65425,29621,8209
2017.02.06,10:00:00,65420,65555,65225,65240,66492,18842
2017.02.06,10:30:00,65240,65240,65035,65150,67478,18903
2017.02.06,11:00:00,65150,65235,65050,65075,56853,15811
2017.02.06,11:30:00,65075,65100,64610,64665,66169,19414
2017.02.06,12:00:00,64670,64760,64565,64725,45206,11870
2017.02.06,12:30:00,64720,64880,64600,64845,65041,19000
2017.02.06,13:00:00,64840,64840,64680,64755,37835,10649
2017.02.06,13:30:00,64755,64820,64655,64805,41011,11155
2017.02.06,14:00:00,64800,64980,64780,64900,42418,12052
2017.02.06,14:30:00,64900,64955,64840,64890,26693,7655
2017.02.06,15:00:00,64885,64920,64680,64680,34670,9966
2017.02.06,15:30:00,64680,64760,64630,64635,35400,9445
2017.02.06,16:00:00,64640,64680,64460,64480,48184,13488
2017.02.06,16:30:00,64480,64550,64420,64525,28558,8343
2017.02.06,17:00:00,64530,64585,64230,64250,45059,12390
2017.02.06,17:30:00,64255,64265,64060,64130,41871,11460
2017.02.06,18:00:00,64120,64210,64105,64210,9790,1576
2017.02.07,09:00:00,64425,64780,64380,64740,49570,13339
2017.02.07,09:30:00,64745,64865,64730,64825,39118,9425
2017.02.07,10:00:00,64825,64940,64760,64830,68179,18372
2017.02.07,10:30:00,64835,64935,64790,64870,47302,13388
2017.02.07,11:00:00,64870,64895,64720,64835,47337,13542
2017.02.07,11:30:00,64845,65000,64780,64940,40691,11365
2017.02.07,12:00:00,64945,65035,64825,64880,42234,12087
2017.02.07,12:30:00,64875,64950,64660,64685,73442,21231
2017.02.07,13:00:00,64685,64860,64630,64785,50491,14046
2017.02.07,13:30:00,64785,64810,64680,64720,28175,8654
2017.02.07,14:00:00,64720,64795,64565,64570,41097,12154
2017.02.07,14:30:00,64570,64660,64500,64625,33624,10105
2017.02.07,15:00:00,64625,64660,64540,64555,24130,7063
2017.02.07,15:30:00,64555,64555,64210,64230,58019,15658
2017.02.07,16:00:00,64230,64295,64140,64230,43134,12007
2017.02.07,16:30:00,64235,64280,64075,64160,35017,10187
2017.02.07,17:00:00,64160,64345,64150,64340,25920,7934
2017.02.07,17:30:00,64340,64470,64290,64450,30460,8520
2017.02.07,18:00:00,64450,64465,64220,64220,9104,1753
2017.02.08,09:00:00,64500,64660,64465,64615,29881,8673
2017.02.08,09:30:00,64615,64620,64510,64560,25925,7150
2017.02.08,10:00:00,64560,64645,64155,64170,78683,21505
2017.02.08,10:30:00,64165,64230,63950,63955,76298,20918
2017.02.08,11:00:00,63950,64045,63835,64025,68027,18000
2017.02.08,11:30:00,64025,64165,63960,64145,59830,16393
2017.02.08,12:00:00,64145,64220,64085,64130,49696,13408
2017.02.08,12:30:00,64135,64150,63960,64020,61754,18074
2017.02.08,13:00:00,64025,64335,64010,64270,70547,18972
2017.02.08,13:30:00,64270,64555,64170,64495,81988,22255
2017.02.08,14:00:00,64495,64735,64460,64575,64103,17942
2017.02.08,14:30:00,64575,64625,64460,64600,47085,13103
2017.02.08,15:00:00,64600,64660,64485,64585,45243,12374
2017.02.08,15:30:00,64580,64600,64410,64420,39234,10499
2017.02.08,16:00:00,64420,64535,64370,64535,47311,13111
2017.02.08,16:30:00,64535,64655,64520,64630,44206,11659
2017.02.08,17:00:00,64625,64820,64575,64710,53793,13607
2017.02.08,17:30:00,64720,64910,64690,64890,40077,9658
2017.02.08,18:00:00,64870,65180,64870,65130,15407,3182
2017.02.09,09:00:00,65170,65280,65005,65065,39129,11302
2017.02.09,09:30:00,65065,65150,64985,65125,28690,8437
2017.02.09,10:00:00,65125,65235,64860,64875,72303,21470
2017.02.09,10:30:00,64875,64960,64720,64940,63707,17467
2017.02.09,11:00:00,64940,65140,64820,65115,63939,17311
2017.02.09,11:30:00,65110,65210,65055,65090,46093,13072
2017.02.09,12:00:00,65085,65105,64875,65025,49661,13896
2017.02.09,12:30:00,65025,65335,64935,65290,86897,24301
2017.02.09,13:00:00,65290,65450,65225,65340,57965,15760
2017.02.09,13:30:00,65345,65405,65235,65255,42684,11448
2017.02.09,14:00:00,65250,65265,65145,65250,40965,11509
2017.02.09,14:30:00,65250,65355,65190,65205,42618,12409
2017.02.09,15:00:00,65210,65210,64990,64995,52995,15940
2017.02.09,15:30:00,65000,65030,64710,64765,63950,18040
2017.02.09,16:00:00,64770,64885,64690,64815,46775,13365
2017.02.09,16:30:00,64815,64955,64720,64820,43285,12385
2017.02.09,17:00:00,64820,65085,64775,64935,44993,12913
2017.02.09,17:30:00,64940,65140,64940,65085,26909,7444
2017.02.09,18:00:00,65080,65160,64950,64950,8915,2094
2017.02.10,09:00:00,65340,65470,65180,65255,44388,12634
2017.02.10,09:30:00,65255,65345,65180,65290,37032,10881
2017.02.10,10:00:00,65285,65440,65195,65330,85315,23609
2017.02.10,10:30:00,65325,65460,65275,65385,60589,16393
2017.02.10,11:00:00,65385,65545,65300,65490,50646,14423
2017.02.10,11:30:00,65490,65620,65415,65600,62396,16583
2017.02.10,12:00:00,65605,65725,65495,65720,49152,13177
2017.02.10,12:30:00,65720,65870,65700,65745,76081,21912
2017.02.10,13:00:00,65755,65830,65680,65770,43239,12711
2017.02.10,13:30:00,65770,65965,65750,65945,48738,13703
2017.02.10,14:00:00,65945,66075,65875,66060,53334,14601
2017.02.10,14:30:00,66065,66175,66025,66150,55356,15391
2017.02.10,15:00:00,66150,66180,66055,66130,40268,11348
2017.02.10,15:30:00,66130,66150,66025,66055,31029,8641
2017.02.10,16:00:00,66050,66220,65965,66200,53754,15217
2017.02.10,16:30:00,66205,66270,66115,66150,46422,12792
2017.02.10,17:00:00,66155,66330,66140,66290,28010,8037
2017.02.10,17:30:00,66295,66385,66230,66250,30136,8053
2017.02.10,18:00:00,66255,66320,66200,66200,12889,2550
2017.02.13,09:00:00,66300,66745,66300,66715,46578,12422
2017.02.13,09:30:00,66720,66810,66645,66650,38406,10634
2017.02.13,10:00:00,66645,66780,66610,66645,47800,14112
2017.02.13,10:30:00,66640,66780,66550,66775,51939,14815
2017.02.13,11:00:00,66775,66870,66730,66765,54908,14994
2017.02.13,11:30:00,66765,66825,66730,66770,28607,8307
2017.02.13,12:00:00,66765,66770,66635,66650,37422,10526
2017.02.13,12:30:00,66650,66915,66620,66830,78182,22780
2017.02.13,13:00:00,66830,66865,66700,66825,37505,11011
2017.02.13,13:30:00,66820,66825,66450,66475,61099,17366
2017.02.13,14:00:00,66470,66625,66460,66585,46701,13421
2017.02.13,14:30:00,66585,66725,66515,66710,35095,10544
2017.02.13,15:00:00,66710,66810,66685,66795,32141,9343
2017.02.13,15:30:00,66795,66895,66750,66880,35314,9907
2017.02.13,16:00:00,66885,67140,66875,67090,60807,16908
2017.02.13,16:30:00,67090,67165,66985,66995,42664,12245
2017.02.13,17:00:00,67000,67120,66940,67090,41849,11825
2017.02.13,17:30:00,67095,67120,66955,66995,29295,9065
2017.02.13,18:00:00,66985,67060,66920,66920,12948,2340
2017.02.14,09:00:00,67000,67075,66780,67030,47690,14519
2017.02.14,09:30:00,67030,67120,66990,67090,22766,7320
2017.02.14,10:00:00,67090,67145,66910,66920,58672,17289
2017.02.14,10:30:00,66920,66955,66850,66885,43101,12361
2017.02.14,11:00:00,66885,67005,66800,66920,57011,16906
2017.02.14,11:30:00,66920,66970,66715,66765,52003,13830
2017.02.14,12:00:00,66760,66855,66690,66740,46784,12141
2017.02.14,12:30:00,66745,66805,66630,66775,58766,16615
2017.02.14,13:00:00,66775,66780,66475,66485,60086,16807
2017.02.14,13:30:00,66485,66525,66250,66505,80394,22439
2017.02.14,14:00:00,66505,66750,66435,66685,50890,14399
2017.02.14,14:30:00,66685,66845,66640,66795,44881,12697
2017.02.14,15:00:00,66795,66805,66610,66625,38304,11579
2017.02.14,15:30:00,66630,67050,66615,67050,65119,18860
2017.02.14,16:00:00,67045,67135,67005,67090,56644,15147
2017.02.14,16:30:00,67095,67165,67010,67105,39629,11044
